Name:CatLog35




--------
Date, Time, Latitude, Longitude, Altitude, Satellites, HDOP, PDOP, Temperature [C], Speed [km/h], TTFF, SNR AVG, SNR MAX
11/27/2024, 08:47:20, -6.136515, 39.2110733, -6, 7, 1.0, 1.3, 29, 1.852, 2, 0, 0
11/27/2024, 08:52:25, -6.1364217, 39.2110117, 0, 5, 1.6, 1.9, 29, 1.852, 3, 0, 0
11/27/2024, 08:57:28, -6.136445, 39.211, 2, 6, 1.3, 1.5, 29, 0, 2, 0, 0
11/27/2024, 09:02:31, -6.136435, 39.2109583, 4, 5, 1.1, 1.5, 29, 1.852, 2, 0, 0
11/27/2024, 09:07:35, -6.1364333, 39.2110217, 6, 6, 1.1, 1.4, 29, 0, 3, 0, 0
11/27/2024, 09:12:42, -6.1363817, 39.2110617, -2, 7, 1.0, 1.3, 29, 0, 6, 0, 0
11/27/2024, 09:17:47, -6.1364, 39.2110033, 0, 5, 1.3, 1.6, 29, 0, 3, 0, 0
11/27/2024, 09:22:50, -6.1366717, 39.2110233, 12, 4, 2.0, 2.2, 29, 0, 2, 0, 0
11/27/2024, 09:27:53, -6.1369717, 39.2107383, 0, 8, 1.0, 1.3, 29, 11.112, 2, 0, 0
11/27/2024, 09:32:58, -6.13692, 39.2064167, -22, 5, 1.4, 1.7, 29, 1.852, 4, 0, 0
11/27/2024, 09:38:03, -6.1375733, 39.2030617, -2, 6, 1.3, 1.7, 29, 3.704, 4, 0, 0
11/27/2024, 09:43:06, -6.1417283, 39.1983733, -2, 5, 1.6, 1.9, 29, 5.556, 2, 0, 0
11/27/2024, 09:48:10, -6.1452417, 39.1932417, 6, 5, 2.1, 2.3, 29, 5.556, 3, 0, 0
11/27/2024, 09:53:14, -6.1496517, 39.188085, -10, 5, 1.8, 2.0, 29, 1.852, 3, 0, 0
11/27/2024, 09:58:17, -6.1537267, 39.1833517, 2, 5, 1.8, 2.1, 29, 11.112, 2, 0, 0
11/27/2024, 10:03:21, -6.16004, 39.18086, 0, 7, 1.3, 1.6, 29, 7.408, 3, 0, 0
11/27/2024, 10:08:25, -6.16656, 39.1810033, 8, 6, 1.7, 1.9, 29, 9.26, 3, 0, 0
11/27/2024, 10:13:35, -6.1732733, 39.1813633, 26, 6, 1.8, 2.0, 29, 7.408, 8, 0, 0
11/27/2024, 10:18:50, -6.18003, 39.1817517, 6, 4, 2.0, 2.2, 30, 1.852, 14, 0, 0
11/27/2024, 10:24:01, -6.1873933, 39.18184, 2, 6, 1.9, 2.1, 30, 9.26, 10, 0, 0
11/27/2024, 10:29:04, -6.19392, 39.1824017, 2, 5, 3.1, 3.2, 31, 9.26, 2, 0, 0
11/27/2024, 10:34:08, -6.2005617, 39.1824817, 38, 6, 1.7, 1.9, 31, 3.704, 3, 0, 0
11/27/2024, 10:39:11, -6.2068567, 39.1816383, 74, 7, 1.5, 1.8, 31, 3.704, 2, 0, 0
11/27/2024, 10:44:16, -6.213625, 39.1798217, -10, 6, 1.7, 2.0, 31, 9.26, 3, 0, 0
11/27/2024, 10:49:20, -6.22007, 39.1786233, 2, 7, 1.5, 1.8, 30, 5.556, 3, 0, 0
11/27/2024, 10:54:23, -6.2263617, 39.1778483, 60, 7, 1.5, 1.8, 30, 3.704, 2, 0, 0
11/27/2024, 10:59:26, -6.2329517, 39.176425, 62, 7, 1.5, 1.8, 30, 16.668, 2, 0, 0
11/27/2024, 11:04:31, -6.2401067, 39.1747283, 14, 6, 1.6, 1.8, 30, 9.26, 3, 0, 0
11/27/2024, 11:09:34, -6.2468933, 39.1744117, 40, 7, 1.5, 1.7, 30, 5.556, 2, 0, 0
11/27/2024, 11:14:47, -6.2542617, 39.17384, -4, 4, 2.3, 2.5, 30, 9.26, 12, 0, 0
11/27/2024, 11:19:52, -6.261035, 39.1736267, 8, 6, 1.7, 1.9, 31, 9.26, 4, 0, 0
11/27/2024, 11:24:58, -6.268105, 39.172995, -8, 7, 1.5, 1.7, 30, 9.26, 5, 0, 0
11/27/2024, 11:30:02, -6.27538, 39.1716283, -4, 5, 1.7, 2.0, 31, 9.26, 2, 0, 0
11/27/2024, 11:35:08, -6.2830067, 39.17192, -2, 6, 1.7, 1.9, 30, 9.26, 5, 0, 0
11/27/2024, 11:40:15, -6.2897967, 39.1754067, 6, 5, 1.7, 2.0, 31, 9.26, 6, 0, 0
11/27/2024, 11:45:25, -6.29644, 39.1786867, -34, 5, 1.7, 2.0, 31, 9.26, 9, 0, 0
11/27/2024, 11:50:32, -6.3024167, 39.182265, -6, 5, 1.7, 2.0, 31, 7.408, 6, 0, 0
11/27/2024, 11:55:37, -6.3083467, 39.185795, -4, 6, 1.7, 1.9, 30, 9.26, 4, 0, 0
11/27/2024, 12:00:44, -6.314325, 39.1894767, -2, 5, 4.7, 4.8, 30, 9.26, 6, 0, 0
11/27/2024, 12:05:49, -6.320245, 39.193155, -10, 6, 1.8, 2.0, 30, 9.26, 4, 0, 0
11/27/2024, 12:11:01, -6.327055, 39.1958867, -4, 5, 5.1, 5.2, 30, 7.408, 11, 0, 0
11/27/2024, 12:16:19, -6.3327867, 39.19938, -8, 6, 1.9, 3.1, 30, 9.26, 16, 0, 0
11/27/2024, 12:21:23, -6.3386867, 39.2028467, -2, 7, 1.1, 1.5, 30, 9.26, 3, 0, 0
11/27/2024, 12:26:27, -6.344955, 39.2056333, -22, 6, 1.8, 2.0, 30, 11.112, 3, 0, 0
11/27/2024, 12:31:30, -6.3510417, 39.2079467, 52, 6, 1.7, 1.9, 30, 7.408, 2, 0, 0
11/27/2024, 12:36:34, -6.357275, 39.210065, -8, 5, 1.8, 2.1, 30, 7.408, 3, 0, 0
11/27/2024, 12:41:51, -6.363645, 39.21236, -8, 5, 2.2, 2.4, 30, 7.408, 15, 0, 0
11/27/2024, 12:47:02, -6.3700533, 39.2143917, -22, 5, 2.1, 2.3, 30, 7.408, 10, 0, 0
11/27/2024, 12:52:14, -6.3762233, 39.216515, 0, 6, 1.4, 1.7, 30, 7.408, 11, 0, 0
11/27/2024, 12:57:26, -6.3830117, 39.2177567, -34, 5, 1.4, 1.7, 30, 5.556, 11, 0, 0
11/27/2024, 13:02:35, -6.3892567, 39.2194433, 2, 6, 1.3, 1.6, 30, 5.556, 8, 0, 0
11/27/2024, 13:07:47, -6.39554, 39.2214767, 22, 4, 1.4, 1.7, 30, 1.852, 11, 0, 0
11/27/2024, 13:13:00, -6.402015, 39.2230533, -16, 5, 1.3, 1.6, 30, 1.852, 12, 0, 0
11/27/2024, 13:18:12, -6.4081717, 39.2248783, -18, 4, 1.7, 1.9, 30, 0, 10, 0, 0
11/27/2024, 13:23:28, -6.4144883, 39.22664, -20, 4, 1.6, 1.9, 30, 0, 15, 0, 0
11/27/2024, 13:28:51, -6.420825, 39.2282483, -20, 5, 1.2, 1.5, 30, 5.556, 22, 0, 0
11/27/2024, 13:34:06, -6.4272367, 39.2298433, 0, 4, 1.7, 1.9, 30, 0, 14, 0, 0
11/27/2024, 13:39:23, -6.43375, 39.2318683, 48, 5, 1.4, 1.7, 30, 1.852, 16, 0, 0
11/27/2024, 13:44:40, -6.44021, 39.233765, 36, 4, 1.6, 1.9, 30, 11.112, 16, 0, 0
11/27/2024, 13:49:51, -6.4463967, 39.23581, 2, 5, 1.4, 1.7, 30, 3.704, 10, 0, 0
11/27/2024, 13:55:14, -6.45267, 39.2375517, -12, 5, 1.4, 1.7, 30, 0, 22, 0, 0
11/27/2024, 14:00:27, -6.4586, 39.2396967, 34, 4, 1.5, 1.8, 30, 11.112, 12, 0, 0
11/27/2024, 14:05:51, -6.46532, 39.2417517, 22, 4, 1.5, 1.8, 30, 3.704, 23, 0, 0
11/27/2024, 14:11:05, -6.471955, 39.2430833, 0, 4, 1.5, 1.8, 30, 5.556, 13, 0, 0
11/27/2024, 14:16:22, -6.4794583, 39.2448433, 6, 4, 1.5, 1.8, 30, 9.26, 15, 0, 0
11/27/2024, 14:22:05, -6.4871583, 39.2469033, 10, 4, 1.5, 1.8, 30, 7.408, 42, 0, 0
11/27/2024, 14:27:22, -6.4943783, 39.2491517, 4, 4, 1.5, 1.8, 30, 1.852, 16, 0, 0
11/27/2024, 14:32:43, -6.5013617, 39.2521433, -4, 4, 1.5, 1.8, 30, 9.26, 20, 0, 0
11/27/2024, 14:38:02, -6.50746, 39.2553233, -6, 4, 1.5, 1.8, 30, 9.26, 18, 0, 0
11/27/2024, 14:43:33, -6.5123883, 39.259025, 6, 4, 1.5, 1.8, 30, 0, 30, 0, 0
11/27/2024, 14:48:44, -6.5173533, 39.2623783, -24, 4, 1.5, 1.8, 31, 3.704, 10, 0, 0
11/27/2024, 14:54:22, -6.5228067, 39.26664, 24, 4, 1.6, 1.8, 30, 5.556, 37, 0, 0
11/27/2024, 14:59:43, -6.52815, 39.270565, -2, 4, 1.6, 1.9, 31, 5.556, 21, 0, 0
11/27/2024, 15:04:59, -6.5329317, 39.2738317, -50, 4, 1.6, 1.9, 30, 1.852, 14, 0, 0
11/27/2024, 15:10:20, -6.5380317, 39.277695, -14, 4, 1.7, 1.9, 30, 3.704, 20, 0, 0
11/27/2024, 15:16:25, -6.54335, 39.2817783, -4, 4, 1.7, 2.0, 31, 5.556, 63, 0, 0
11/27/2024, 15:22:00, -6.5485483, 39.28554, -20, 5, 1.6, 1.9, 30, 9.26, 34, 0, 0
11/27/2024, 15:27:03, -6.5534867, 39.288645, -6, 5, 1.3, 1.6, 31, 5.556, 2, 0, 0
11/27/2024, 15:32:13, -6.5586867, 39.2921433, 4, 5, 1.3, 1.6, 31, 5.556, 9, 0, 0
11/27/2024, 15:37:19, -6.5640783, 39.2957833, 12, 4, 1.7, 2.0, 30, 1.852, 5, 0, 0
11/27/2024, 15:42:26, -6.5693467, 39.29959, -12, 4, 1.7, 2.0, 30, 3.704, 6, 0, 0
11/27/2024, 15:47:36, -6.5745767, 39.3033583, -2, 5, 1.2, 1.6, 30, 7.408, 9, 0, 0
11/27/2024, 15:52:41, -6.5794367, 39.3071633, -12, 4, 1.3, 1.6, 30, 1.852, 3, 0, 0
11/27/2024, 15:57:48, -6.5841867, 39.3108133, 56, 5, 1.2, 1.5, 30, 7.408, 6, 0, 0
11/27/2024, 16:02:53, -6.58874, 39.314705, 16, 4, 1.5, 1.8, 30, 3.704, 4, 0, 0
11/27/2024, 16:07:58, -6.5925533, 39.3184667, -12, 4, 1.5, 1.8, 30, 3.704, 4, 0, 0
11/27/2024, 16:13:02, -6.596525, 39.3218633, -6, 5, 1.2, 1.5, 30, 7.408, 3, 0, 0
11/27/2024, 16:18:05, -6.601495, 39.3246983, 6, 4, 1.4, 1.7, 30, 0, 2, 0, 0
11/27/2024, 16:23:08, -6.60679, 39.3275367, -12, 5, 1.2, 1.5, 30, 9.26, 2, 0, 0
11/27/2024, 16:28:12, -6.6112983, 39.3304717, -10, 5, 1.2, 1.5, 30, 7.408, 3, 0, 0
11/27/2024, 16:33:23, -6.6160467, 39.33351, -4, 5, 1.2, 1.5, 30, 7.408, 10, 0, 0
11/27/2024, 16:38:27, -6.620935, 39.3364383, 0, 5, 1.2, 1.5, 30, 5.556, 2, 0, 0
11/27/2024, 16:43:36, -6.6257383, 39.3398133, -4, 5, 1.2, 1.5, 30, 7.408, 8, 0, 0
11/27/2024, 16:48:43, -6.6306517, 39.3428283, -22, 4, 1.3, 1.6, 30, 7.408, 6, 0, 0
11/27/2024, 16:53:51, -6.6360633, 39.3461283, -20, 5, 1.2, 1.5, 30, 7.408, 7, 0, 0
11/27/2024, 16:59:01, -6.6410817, 39.3494567, -26, 5, 1.2, 1.5, 30, 7.408, 9, 0, 0
11/27/2024, 17:04:13, -6.645855, 39.35276, -14, 5, 1.3, 1.5, 30, 5.556, 11, 0, 0
11/27/2024, 17:09:25, -6.6502217, 39.3557817, -10, 6, 1.2, 1.4, 30, 5.556, 11, 0, 0
11/27/2024, 17:14:37, -6.6550833, 39.3581983, -2, 5, 1.3, 1.6, 30, 7.408, 11, 0, 0
11/27/2024, 17:19:49, -6.6600067, 39.3607383, -22, 5, 1.3, 1.6, 30, 5.556, 11, 0, 0
11/27/2024, 17:24:56, -6.6641383, 39.3636367, -8, 5, 1.4, 1.6, 30, 5.556, 6, 0, 0
11/27/2024, 17:30:09, -6.668315, 39.366485, -16, 5, 1.4, 1.7, 30, 7.408, 12, 0, 0
11/27/2024, 17:35:49, -6.6731833, 39.369485, -20, 6, 1.4, 1.6, 30, 3.704, 39, 0, 0
11/27/2024, 17:41:00, -6.6785017, 39.37229, -42, 5, 1.4, 1.7, 30, 7.408, 10, 0, 0
11/27/2024, 17:46:07, -6.683705, 39.3758817, -30, 5, 1.3, 1.6, 30, 7.408, 6, 0, 0
11/27/2024, 17:51:13, -6.6890183, 39.3784883, -18, 4, 1.7, 2.0, 30, 5.556, 5, 0, 0
11/27/2024, 17:56:21, -6.6953083, 39.3812167, -10, 5, 1.5, 1.8, 30, 7.408, 6, 0, 0
11/27/2024, 18:01:30, -6.699475, 39.385105, -32, 5, 1.6, 1.9, 30, 7.408, 8, 0, 0
11/27/2024, 18:06:36, -6.7041683, 39.38919, -24, 5, 1.7, 1.9, 30, 7.408, 5, 0, 0
11/27/2024, 18:11:42, -6.7088967, 39.3930333, 0, 5, 1.3, 1.6, 30, 5.556, 5, 0, 0
11/27/2024, 18:16:48, -6.71378, 39.3967767, 14, 6, 1.2, 1.5, 30, 7.408, 5, 0, 0
11/27/2024, 18:21:55, -6.7186583, 39.4004983, -42, 6, 1.2, 1.5, 30, 7.408, 6, 0, 0
11/27/2024, 18:27:05, -6.7231783, 39.4040183, -24, 5, 1.4, 1.7, 30, 5.556, 8, 0, 0
11/27/2024, 18:32:16, -6.728095, 39.4074833, -6, 5, 1.9, 2.1, 30, 5.556, 10, 0, 0
11/27/2024, 18:37:29, -6.732995, 39.4110717, -8, 6, 1.3, 1.6, 30, 7.408, 12, 0, 0
11/27/2024, 18:42:42, -6.7377, 39.414565, -30, 5, 2.0, 2.2, 30, 5.556, 12, 0, 0
11/27/2024, 18:47:53, -6.7414683, 39.4173833, -16, 6, 1.4, 1.6, 30, 5.556, 9, 0, 0
11/27/2024, 18:53:04, -6.7457583, 39.4206283, -18, 5, 1.6, 1.8, 30, 7.408, 10, 0, 0
11/27/2024, 18:58:17, -6.7499517, 39.4237183, -14, 6, 1.4, 1.7, 30, 5.556, 12, 0, 0
11/27/2024, 19:03:22, -6.7534617, 39.4269617, 12, 7, 1.2, 1.5, 30, 5.556, 4, 0, 0
11/27/2024, 19:08:29, -6.757205, 39.4301217, -28, 6, 1.4, 1.7, 30, 5.556, 5, 0, 0
11/27/2024, 19:13:33, -6.761095, 39.4335467, -20, 5, 1.7, 2.0, 30, 11.112, 3, 0, 0
11/27/2024, 19:18:40, -6.764565, 39.4366517, -26, 5, 1.8, 2.0, 30, 5.556, 6, 0, 0
11/27/2024, 19:23:44, -6.7681533, 39.4398817, 16, 6, 1.6, 1.8, 30, 5.556, 3, 0, 0
11/27/2024, 19:28:51, -6.7711733, 39.4433617, -10, 7, 1.3, 1.6, 30, 7.408, 6, 0, 0
11/27/2024, 19:33:58, -6.7744067, 39.4469467, -2, 7, 1.4, 1.6, 30, 5.556, 6, 0, 0
11/27/2024, 19:39:05, -6.7774383, 39.4507383, 12, 6, 1.7, 1.9, 30, 5.556, 5, 0, 0
11/27/2024, 19:44:12, -6.7811467, 39.4541417, -50, 6, 1.8, 2.0, 30, 5.556, 6, 0, 0
11/27/2024, 19:49:18, -6.7850583, 39.4581333, -40, 7, 1.4, 1.6, 30, 7.408, 5, 0, 0
11/27/2024, 19:54:23, -6.78867, 39.46214, 2, 7, 1.4, 1.6, 30, 5.556, 4, 0, 0
11/27/2024, 19:59:31, -6.7923517, 39.4660733, -4, 7, 1.4, 1.6, 30, 7.408, 6, 0, 0
11/27/2024, 20:04:36, -6.7962533, 39.46977, -8, 5, 2.0, 2.2, 30, 5.556, 4, 0, 0
11/27/2024, 20:09:50, -6.8002483, 39.4741567, -4, 7, 1.4, 1.6, 30, 5.556, 13, 0, 0
11/27/2024, 20:15:07, -6.80373, 39.4794667, 20, 7, 1.6, 2.2, 30, 7.408, 16, 0, 0
11/27/2024, 20:20:13, -6.80728, 39.48396, -8, 5, 1.5, 1.8, 30, 5.556, 5, 0, 0
11/27/2024, 20:25:27, -6.810675, 39.4887667, -36, 6, 1.5, 1.7, 30, 5.556, 13, 0, 0
11/27/2024, 20:30:38, -6.81426, 39.4938933, -16, 5, 1.8, 2.1, 30, 5.556, 10, 0, 0
11/27/2024, 20:35:45, -6.8178267, 39.4989767, -8, 7, 1.4, 1.7, 30, 7.408, 6, 0, 0
11/27/2024, 20:41:01, -6.82153, 39.5036683, 6, 6, 1.5, 1.7, 30, 5.556, 15, 0, 0
11/27/2024, 20:46:12, -6.8250683, 39.5085783, -16, 5, 1.8, 2.1, 30, 5.556, 10, 0, 0
11/27/2024, 20:51:15, -6.8283917, 39.5138783, -12, 5, 2.0, 2.2, 30, 9.26, 2, 0, 0
11/27/2024, 20:56:33, -6.83217, 39.5186583, -8, 6, 1.5, 1.7, 29, 7.408, 16, 0, 0
11/27/2024, 21:01:52, -6.8355367, 39.52356, -10, 6, 1.5, 1.7, 30, 5.556, 18, 0, 0
11/27/2024, 21:07:12, -6.8390467, 39.52864, -14, 6, 1.5, 1.8, 30, 3.704, 19, 0, 0
11/27/2024, 21:12:37, -6.843105, 39.53323, 0, 6, 1.7, 2.5, 30, 7.408, 24, 0, 0
11/27/2024, 21:18:01, -6.8476217, 39.5383433, 0, 7, 1.0, 1.3, 30, 5.556, 23, 0, 0
11/27/2024, 21:23:10, -6.850495, 39.5438267, -14, 6, 1.2, 1.5, 29, 5.556, 8, 0, 0
11/27/2024, 21:28:23, -6.8527667, 39.5495333, -2, 6, 1.2, 1.5, 30, 7.408, 12, 0, 0
11/27/2024, 21:33:36, -6.85474, 39.5550367, 20, 5, 1.3, 1.6, 29, 7.408, 12, 0, 0
11/27/2024, 21:38:48, -6.85682, 39.5606983, 2, 5, 1.3, 1.6, 29, 7.408, 11, 0, 0
11/27/2024, 21:44:00, -6.8589233, 39.5664983, -12, 5, 1.3, 1.6, 29, 5.556, 11, 0, 0
11/27/2024, 21:49:12, -6.86129, 39.572245, 18, 5, 1.3, 1.6, 29, 7.408, 11, 0, 0
11/27/2024, 21:54:24, -6.8635283, 39.5780283, 16, 5, 1.3, 1.6, 29, 5.556, 11, 0, 0
11/27/2024, 21:59:37, -6.8660783, 39.5836317, 2, 5, 1.3, 1.6, 29, 7.408, 12, 0, 0
11/27/2024, 22:04:49, -6.8687917, 39.5896467, -68, 4, 1.4, 1.7, 29, 7.408, 11, 0, 0
11/27/2024, 22:10:02, -6.8717367, 39.59558, 6, 5, 1.4, 1.7, 29, 7.408, 11, 0, 0
11/27/2024, 22:15:11, -6.8741717, 39.6011967, 4, 5, 1.4, 1.7, 29, 5.556, 8, 0, 0
11/27/2024, 22:20:20, -6.876725, 39.6069667, 40, 5, 1.4, 1.7, 29, 5.556, 8, 0, 0
11/27/2024, 22:25:34, -6.8790083, 39.6126633, -24, 5, 1.5, 1.7, 29, 5.556, 13, 0, 0
11/27/2024, 22:30:39, -6.881165, 39.61814, -18, 5, 1.5, 1.8, 29, 7.408, 4, 0, 0
11/27/2024, 22:35:45, -6.883125, 39.623485, 30, 5, 1.5, 1.8, 29, 7.408, 5, 0, 0
11/27/2024, 22:40:55, -6.8849533, 39.6290633, 46, 5, 1.6, 1.8, 29, 5.556, 9, 0, 0
11/27/2024, 22:46:06, -6.886715, 39.63471, 32, 5, 1.6, 1.9, 29, 7.408, 10, 0, 0
11/27/2024, 22:51:24, -6.8881317, 39.6402283, 2, 5, 1.7, 1.9, 29, 5.556, 17, 0, 0
11/27/2024, 22:56:38, -6.8892717, 39.6458733, 14, 5, 1.8, 3.7, 29, 7.408, 12, 0, 0
11/27/2024, 23:02:00, -6.890525, 39.6516467, 0, 6, 1.3, 1.6, 29, 3.704, 21, 0, 0
11/27/2024, 23:07:13, -6.8914667, 39.6575983, 18, 6, 1.4, 1.6, 29, 5.556, 12, 0, 0
11/27/2024, 23:12:27, -6.892485, 39.6636417, -10, 6, 1.4, 1.7, 29, 9.26, 13, 0, 0
11/27/2024, 23:17:43, -6.89331, 39.6699033, -4, 4, 1.5, 1.8, 29, 5.556, 15, 0, 0
11/27/2024, 23:23:10, -6.8943833, 39.6762167, -18, 4, 1.6, 1.8, 29, 7.408, 26, 0, 0
11/27/2024, 23:29:07, -6.8956183, 39.6825333, -136, 4, 1.6, 1.9, 29, 7.408, 56, 0, 0
11/27/2024, 23:41:31, -6.897775, 39.698145, -18, 5, 1.2, 1.6, 29, 7.408, 53, 0, 0
11/27/2024, 23:41:32, -6.89778, 39.698165, -10, 5, 1.2, 1.6, 30, 7.408, 0, 0, 0
11/27/2024, 23:46:44, -6.8991233, 39.70468, 0, 5, 1.3, 1.6, 29, 9.26, 11, 0, 0
11/27/2024, 23:51:53, -6.9005783, 39.7107083, 14, 5, 1.3, 1.6, 29, 5.556, 8, 0, 0
11/27/2024, 23:57:05, -6.902175, 39.7167, 22, 5, 1.3, 1.6, 29, 9.26, 11, 0, 0
11/28/2024, 00:02:17, -6.9042433, 39.7221083, 26, 5, 1.4, 1.7, 29, 5.556, 11, 0, 0
11/28/2024, 00:07:32, -6.9065117, 39.7273317, 0, 5, 1.4, 1.7, 29, 5.556, 13, 0, 0
11/28/2024, 00:12:49, -6.9092483, 39.7323, 4, 5, 1.5, 1.7, 29, 5.556, 16, 0, 0
11/28/2024, 00:18:03, -6.91188, 39.73623, -2, 5, 1.5, 1.8, 29, 3.704, 13, 0, 0
11/28/2024, 00:23:22, -6.9140433, 39.7370783, 26, 4, 1.6, 1.9, 29, 7.408, 17, 0, 0
11/28/2024, 00:28:38, -6.9180667, 39.7399083, -16, 4, 1.7, 2.0, 29, 5.556, 15, 0, 0
11/28/2024, 00:33:56, -6.9211433, 39.7434583, -2, 4, 1.8, 2.0, 29, 7.408, 17, 0, 0
11/28/2024, 00:39:03, -6.924245, 39.7479933, 4, 5, 1.7, 2.0, 29, 7.408, 6, 0, 0
11/28/2024, 00:44:17, -6.9254517, 39.75289, 4, 5, 1.7, 2.0, 29, 5.556, 13, 0, 0
11/28/2024, 00:49:26, -6.9265, 39.7578083, -4, 5, 1.7, 1.9, 29, 7.408, 8, 0, 0
11/28/2024, 00:54:36, -6.9274483, 39.7627833, 4, 5, 1.7, 1.9, 28, 7.408, 9, 0, 0
11/28/2024, 00:59:46, -6.9277317, 39.7675767, -28, 5, 1.7, 1.9, 29, 7.408, 9, 0, 0
11/28/2024, 01:05:07, -6.9274417, 39.772285, -26, 4, 1.8, 2.0, 29, 5.556, 20, 0, 0
11/28/2024, 01:10:19, -6.9271033, 39.7766333, -14, 6, 1.5, 1.8, 28, 3.704, 11, 0, 0
11/28/2024, 01:15:23, -6.9261533, 39.7807967, 8, 5, 1.7, 1.9, 29, 3.704, 3, 0, 0
11/28/2024, 01:20:38, -6.9258467, 39.7848533, -28, 5, 1.6, 1.9, 29, 5.556, 13, 0, 0
11/28/2024, 01:25:47, -6.9250733, 39.7889817, -6, 6, 1.5, 1.8, 29, 5.556, 8, 0, 0
11/28/2024, 01:30:52, -6.92445, 39.7928333, -8, 4, 1.8, 2.0, 29, 1.852, 4, 0, 0
11/28/2024, 01:35:56, -6.9244233, 39.7967333, -10, 4, 1.8, 2.1, 29, 1.852, 3, 0, 0
11/28/2024, 01:41:02, -6.9243967, 39.80076, -10, 4, 2.2, 2.4, 29, 3.704, 5, 0, 0
11/28/2024, 01:46:13, -6.9236383, 39.8033333, -6, 6, 1.5, 1.7, 29, 5.556, 10, 0, 0
11/28/2024, 01:51:23, -6.924135, 39.8080467, -6, 4, 1.9, 2.2, 28, 7.408, 9, 0, 0
11/28/2024, 01:56:35, -6.9229767, 39.81055, 0, 4, 2.0, 2.2, 28, 3.704, 10, 0, 0
11/28/2024, 02:01:50, -6.9221333, 39.8137067, 14, 6, 1.5, 1.7, 28, 3.704, 14, 0, 0
11/28/2024, 02:07:09, -6.920985, 39.8169333, 28, 4, 2.2, 2.4, 29, 3.704, 18, 0, 0
11/28/2024, 02:12:22, -6.920015, 39.8203517, 12, 5, 2.2, 2.4, 28, 3.704, 12, 0, 0
